STARTTID;SLUTTID;PRISOMRÅDE;FORBRUKSGRUPPE;VOLUM_KWH;ANTALL_MÅLEPUNKT
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO5;Hytter og fritidseiendommer;23383,378;48408
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO5;Husholdning;303743,071;260409
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO5;Primær Industri;14376,753;1954
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO5;Sekundær Industri;1114087,124;5020
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO5;Tertiære Tjenester;333439,548;27953
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO1;Hytter og fritidseiendommer;44133,167;110805
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO1;Husholdning;1193654,377;1122246
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO1;Primær Industri;45472,152;7482
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO1;Sekundær Industri;706781,348;15114
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO1;Tertiære Tjenester;1358941,297;96218
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO2;Hytter og fritidseiendommer;35694,683;106609
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO2;Husholdning;700960,667;634389
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO2;Primær Industri;96858,782;5761
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO2;Sekundær Industri;2199723,788;12585
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO2;Tertiære Tjenester;752864,405;70967
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO3;Hytter og fritidseiendommer;26008,381;62801
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO3;Husholdning;500856,496;412174
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO3;Primær Industri;85892,306;10286
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO3;Sekundær Industri;1840837,269;9245
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO3;Tertiære Tjenester;567891,330;52398
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO4;Hytter og fritidseiendommer;23826,388;44166
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO4;Husholdning;334859,822;245814
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO4;Primær Industri;68873,055;3977
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO4;Sekundær Industri;1175778,199;6125
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO4;Tertiære Tjenester;420181,135;40300
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO5;Hytter og fritidseiendommer;22870,376;48408
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO5;Husholdning;300785,175;260409
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO5;Primær Industri;14422,831;1954
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO5;Sekundær Industri;1107796,161;5020
2026-09-15T12:00:00+02:00;2026-09-15T13:00:00+02:00;NO5;Tertiære Tjenester;329796,254;27953
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO1;Hytter og fritidseiendommer;43717,514;110805
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO1;Husholdning;1196414,089;1122246
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO1;Primær Industri;44302,396;7482
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO1;Sekundær Industri;702101,672;15114
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO1;Tertiære Tjenester;1359426,202;96218
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO2;Hytter og fritidseiendommer;35710,755;106609
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO2;Husholdning;708948,849;634389
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO2;Primær Industri;97229,994;5761
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO2;Sekundær Industri;2208313,222;12585
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO2;Tertiære Tjenester;750514,288;70967
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO3;Hytter og fritidseiendommer;25267,060;62801
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO3;Husholdning;493366,206;412174
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO3;Primær Industri;88573,668;10286
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO3;Sekundær Industri;1847965,693;9245
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO3;Tertiære Tjenester;559100,455;52398
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO4;Hytter og fritidseiendommer;22916,558;44166
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO4;Husholdning;331389,937;245814
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO4;Primær Industri;68073,567;3977
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO4;Sekundær Industri;1192745,571;6125
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO4;Tertiære Tjenester;415642,820;40300
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO5;Hytter og fritidseiendommer;22360,881;48408
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO5;Husholdning;302133,009;260409
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO5;Primær Industri;14418,189;1954
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO5;Sekundær Industri;1107041,114;5021
2026-09-15T13:00:00+02:00;2026-09-15T14:00:00+02:00;NO5;Tertiære Tjenester;324128,541;27953
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO1;Hytter og fritidseiendommer;43376,853;110805
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO1;Husholdning;1232749,728;1122246
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO1;Primær Industri;44045,301;7482
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO1;Sekundær Industri;684097,918;15114
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO1;Tertiære Tjenester;1341910,040;96218
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO2;Hytter og fritidseiendommer;35786,592;106609
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO2;Husholdning;740038,586;634389
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO2;Primær Industri;96705,031;5761
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO2;Sekundær Industri;2193662,387;12585
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO2;Tertiære Tjenester;739161,789;70967
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO3;Hytter og fritidseiendommer;24764,929;62801
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO3;Husholdning;501574,617;412174
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO3;Primær Industri;87570,804;10286
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO3;Sekundær Industri;1864308,849;9245
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO3;Tertiære Tjenester;552027,918;52398
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO4;Hytter og fritidseiendommer;22704,685;44166
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO4;Husholdning;339456,331;245814
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO4;Primær Industri;67865,145;3977
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO4;Sekundær Industri;1159009,579;6125
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO4;Tertiære Tjenester;408652,637;40300
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO5;Hytter og fritidseiendommer;22310,152;48408
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO5;Husholdning;312598,232;260409
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO5;Primær Industri;14399,715;1954
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO5;Sekundær Industri;1102535,738;5021
2026-09-15T14:00:00+02:00;2026-09-15T15:00:00+02:00;NO5;Tertiære Tjenester;321765,627;27953
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO1;Hytter og fritidseiendommer;44091,107;110805
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO1;Husholdning;1342452,098;1122246
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO1;Primær Industri;43813,203;7482
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO1;Sekundær Industri;624847,301;15114
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO1;Tertiære Tjenester;1311065,236;96218
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO2;Hytter og fritidseiendommer;35782,185;106609
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO2;Husholdning;824262,426;634389
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO2;Primær Industri;95472,177;5761
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO2;Sekundær Industri;2175500,193;12585
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO2;Tertiære Tjenester;709358,294;70967
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO3;Hytter og fritidseiendommer;24690,655;62801
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO3;Husholdning;548273,555;412174
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO3;Primær Industri;90179,769;10286
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO3;Sekundær Industri;1860698,518;9245
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO3;Tertiære Tjenester;535224,326;52398
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO4;Hytter og fritidseiendommer;23018,756;44166
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO4;Husholdning;368551,656;245814
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO4;Primær Industri;68981,851;3977
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO4;Sekundær Industri;1162332,574;6125
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO4;Tertiære Tjenester;399218,860;40300
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO5;Hytter og fritidseiendommer;22418,757;48408
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO5;Husholdning;342576,379;260409
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO5;Primær Industri;13895,223;1954
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO5;Sekundær Industri;1095194,661;5021
2026-09-15T15:00:00+02:00;2026-09-15T16:00:00+02:00;NO5;Tertiære Tjenester;312012,539;27953
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO1;Hytter og fritidseiendommer;45126,868;110805
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO1;Husholdning;1520550,367;1122246
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO1;Primær Industri;44127,238;7482
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO1;Sekundær Industri;599029,398;15114
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO1;Tertiære Tjenester;1239285,688;96218
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO2;Hytter og fritidseiendommer;36165,429;106609
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO2;Husholdning;907756,172;634389
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO2;Primær Industri;93430,249;5761
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO2;Sekundær Industri;2162043,787;12585
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO2;Tertiære Tjenester;666494,827;70967
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO3;Hytter og fritidseiendommer;25148,682;62801
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO3;Husholdning;611834,137;412174
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO3;Primær Industri;93812,970;10286
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO3;Sekundær Industri;1822630,371;9245
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO3;Tertiære Tjenester;509238,716;52398
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO4;Hytter og fritidseiendommer;23668,344;44166
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO4;Husholdning;398337,323;245814
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO4;Primær Industri;68765,455;3977
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO4;Sekundær Industri;1189631,069;6125
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO4;Tertiære Tjenester;376705,948;40300
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO5;Hytter og fritidseiendommer;22821,665;48408
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO5;Husholdning;379182,916;260409
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO5;Primær Industri;13482,829;1954
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO5;Sekundær Industri;1087406,843;5021
2026-09-15T16:00:00+02:00;2026-09-15T17:00:00+02:00;NO5;Tertiære Tjenester;292133,240;27953
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO1;Hytter og fritidseiendommer;46034,792;110805
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO1;Husholdning;1591625,781;1122246
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO1;Primær Industri;43897,887;7482
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO1;Sekundær Industri;582975,262;15114
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO1;Tertiære Tjenester;1174085,831;96218
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO2;Hytter og fritidseiendommer;36689,193;106609
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO2;Husholdning;907874,524;634389
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO2;Primær Industri;92376,190;5761
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO2;Sekundær Industri;2126454,087;12585
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO2;Tertiære Tjenester;632160,387;70967
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO3;Hytter og fritidseiendommer;25792,811;62801
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO3;Husholdning;622517,236;412174
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO3;Primær Industri;95813,834;10286
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO3;Sekundær Industri;1780575,401;9245
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO3;Tertiære Tjenester;490031,946;52398
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO4;Hytter og fritidseiendommer;24423,173;44166
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO4;Husholdning;400636,015;245814
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO4;Primær Industri;68711,378;3977
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO4;Sekundær Industri;1198087,868;6125
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO4;Tertiære Tjenester;366813,874;40300
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO5;Hytter og fritidseiendommer;23134,359;48408
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO5;Husholdning;381362,054;260409
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO5;Primær Industri;13305,502;1954
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO5;Sekundær Industri;1088514,227;5021
2026-09-15T17:00:00+02:00;2026-09-15T18:00:00+02:00;NO5;Tertiære Tjenester;268416,925;27953
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO1;Hytter og fritidseiendommer;46779,307;110805
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO1;Husholdning;1603264,817;1122246
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO1;Primær Industri;43198,976;7482
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO1;Sekundær Industri;578933,687;15114
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO1;Tertiære Tjenester;1129870,649;96218
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO2;Hytter og fritidseiendommer;37540,981;106609
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO2;Husholdning;914798,618;634389
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO2;Primær Industri;92234,769;5761
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO2;Sekundær Industri;2124295,361;12585
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO2;Tertiære Tjenester;619796,315;70967
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO3;Hytter og fritidseiendommer;26534,247;62801
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO3;Husholdning;623155,247;412174
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO3;Primær Industri;97158,940;10286
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO3;Sekundær Industri;1770404,211;9245
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO3;Tertiære Tjenester;475816,661;52398
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO4;Hytter og fritidseiendommer;25358,222;44166
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO4;Husholdning;406816,765;245814
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO4;Primær Industri;68836,386;3977
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO4;Sekundær Industri;1204536,110;6125
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO4;Tertiære Tjenester;359488,881;40300
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO5;Hytter og fritidseiendommer;23253,633;48408
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO5;Husholdning;383934,361;260409
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO5;Primær Industri;13924,519;1954
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO5;Sekundær Industri;1086384,853;5021
2026-09-15T18:00:00+02:00;2026-09-15T19:00:00+02:00;NO5;Tertiære Tjenester;261747,071;27953
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO1;Hytter og fritidseiendommer;46870,140;110805
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO1;Husholdning;1630962,300;1122246
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO1;Primær Industri;42938,749;7482
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO1;Sekundær Industri;587583,218;15114
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO1;Tertiære Tjenester;1101472,262;96218
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO2;Hytter og fritidseiendommer;39174,382;106609
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO2;Husholdning;947034,878;634389
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO2;Primær Industri;84409,981;5761
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO2;Sekundær Industri;2119344,769;12585
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO2;Tertiære Tjenester;609802,309;70967
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO3;Hytter og fritidseiendommer;26981,667;62801
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO3;Husholdning;641803,974;412174
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO3;Primær Industri;96526,207;10286
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO3;Sekundær Industri;1761428,365;9245
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO3;Tertiære Tjenester;465327,642;52398
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO4;Hytter og fritidseiendommer;26100,762;44166
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO4;Husholdning;424109,542;245814
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO4;Primær Industri;69030,962;3977
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO4;Sekundær Industri;1202082,737;6125
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO4;Tertiære Tjenester;370488,798;40300
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO5;Hytter og fritidseiendommer;23621,752;48408
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO5;Husholdning;397392,206;260409
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO5;Primær Industri;14068,350;1954
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO5;Sekundær Industri;1086525,105;5021
2026-09-15T19:00:00+02:00;2026-09-15T20:00:00+02:00;NO5;Tertiære Tjenester;256395,367;27953
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO1;Hytter og fritidseiendommer;47153,620;110805
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO1;Husholdning;1662054,103;1122246
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO1;Primær Industri;41098,866;7482
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO1;Sekundær Industri;578775,765;15114
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO1;Tertiære Tjenester;1058940,847;96218
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO2;Hytter og fritidseiendommer;39204,146;106609
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO2;Husholdning;983323,474;634389
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO2;Primær Industri;76325,109;5761
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO2;Sekundær Industri;2129562,187;12585
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO2;Tertiære Tjenester;596683,487;70967
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO3;Hytter og fritidseiendommer;27607,183;62801
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO3;Husholdning;667862,292;412174
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO3;Primær Industri;95777,834;10286
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO3;Sekundær Industri;1773869,259;9245
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO3;Tertiære Tjenester;456491,874;52398
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO4;Hytter og fritidseiendommer;26818,288;44166
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO4;Husholdning;441768,489;245814
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO4;Primær Industri;67981,952;3977
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO4;Sekundær Industri;1198211,160;6125
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO4;Tertiære Tjenester;362052,727;40300
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO5;Hytter og fritidseiendommer;23866,473;48408
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO5;Husholdning;414746,870;260409
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO5;Primær Industri;13783,574;1954
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO5;Sekundær Industri;1083699,689;5021
2026-09-15T20:00:00+02:00;2026-09-15T21:00:00+02:00;NO5;Tertiære Tjenester;254970,764;27953
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO1;Hytter og fritidseiendommer;46125,902;110805
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO1;Husholdning;1629420,707;1122246
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO1;Primær Industri;37569,855;7482
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO1;Sekundær Industri;563483,796;15114
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO1;Tertiære Tjenester;988842,035;96218
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO2;Hytter og fritidseiendommer;38720,043;106609
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO2;Husholdning;975647,603;634389
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO2;Primær Industri;71165,124;5761
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO2;Sekundær Industri;2124095,084;12585
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO2;Tertiære Tjenester;563560,283;70967
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO3;Hytter og fritidseiendommer;27326,583;62801
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO3;Husholdning;665705,810;412174
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO3;Primær Industri;93214,070;10286
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO3;Sekundær Industri;1761711,954;9245
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO3;Tertiære Tjenester;434405,389;52398
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO4;Hytter og fritidseiendommer;26702,968;44166
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO4;Husholdning;443279,995;245814
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO4;Primær Industri;67179,017;3977
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO4;Sekundær Industri;1210909,927;6125
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO4;Tertiære Tjenester;346736,424;40300
